customer_index,age,job,marital,education,xac_suat_dong_y
16054,28,blue-collar,single,high.school,0.34094714818517924
29244,47,management,married,professional.course,0.34085604145345344
21832,29,admin.,single,university.degree,0.34063314170505465
16957,43,admin.,married,high.school,0.3405209104034963
29381,34,technician,divorced,professional.course,0.34005415446033616
31538,27,admin.,single,high.school,0.3398553717762619
14455,32,management,divorced,university.degree,0.33942076002305377
29153,39,technician,married,university.degree,0.33941627050989015
17439,43,services,married,basic.6y,0.3393897310097919
24090,32,admin.,single,university.degree,0.33932202704466347
36018,51,retired,married,high.school,0.33923268139191143
34873,41,management,married,university.degree,0.3390826479144779
27352,32,technician,single,professional.course,0.3389299505919849
33359,48,management,married,basic.9y,0.33891735666593337
18994,32,technician,married,professional.course,0.3385354949218331
31322,28,technician,single,professional.course,0.33838157536676405
28445,36,blue-collar,married,basic.9y,0.33829540933553104
30614,57,entrepreneur,married,basic.9y,0.3379447226458073
15201,28,services,single,basic.9y,0.3379003362736157
20446,31,admin.,single,university.degree,0.337846264772044
32156,37,self-employed,married,university.degree,0.3376656233138553
12455,32,services,single,high.school,0.33762874610711097
33338,33,blue-collar,single,basic.4y,0.33749339056956046
26254,32,admin.,single,high.school,0.3372508043548011
28510,34,blue-collar,single,high.school,0.33723277317164
19624,46,blue-collar,married,basic.9y,0.3368494022083722
33368,28,management,single,university.degree,0.3365821946262827
34279,31,services,married,high.school,0.33634233300003685
34082,36,admin.,single,university.degree,0.33625776295950804
29584,35,admin.,single,university.degree,0.3361949201291619
14721,35,admin.,married,high.school,0.3361903942054707
28966,38,technician,single,university.degree,0.33616004248682285
33899,35,admin.,married,university.degree,0.33584387152399225
19051,34,admin.,married,university.degree,0.3357201981488505
889,30,admin.,single,university.degree,0.33570174551392157
26223,53,management,married,university.degree,0.3356730894451659
32005,43,admin.,single,high.school,0.3356217229145189
35616,29,services,single,high.school,0.3355623311803874
19430,29,management,married,university.degree,0.33553349183181097
27681,39,housemaid,married,basic.4y,0.33548288201331306
33255,38,blue-collar,married,basic.9y,0.3353734026431558
32872,31,blue-collar,married,basic.9y,0.3353172726866182
34667,32,technician,single,professional.course,0.3349422777377889
33145,42,blue-collar,married,basic.6y,0.33493897028760017
32021,43,blue-collar,married,basic.6y,0.3348362704310325
31768,34,admin.,married,high.school,0.3346080791732367
35553,33,technician,married,university.degree,0.3344477899616194
35674,41,technician,single,high.school,0.3342817231611134
35202,27,blue-collar,single,basic.9y,0.33397949359063395
15573,31,blue-collar,single,university.degree,0.33386278440745853
26379,40,management,single,university.degree,0.33380427544754104
25923,37,admin.,single,university.degree,0.3336570265131117
15443,47,blue-collar,married,basic.9y,0.33354664978219456
26807,45,management,married,professional.course,0.33331189897961117
20074,56,admin.,married,university.degree,0.33305418944593834
36073,39,blue-collar,married,basic.9y,0.3327420215242674
31616,33,blue-collar,married,basic.6y,0.33264150343169485
35320,32,admin.,single,university.degree,0.3326161038514399
20179,45,blue-collar,married,basic.4y,0.3325744734212325
15219,31,technician,married,basic.9y,0.3325379620226625
26488,34,management,married,university.degree,0.33246820599779475
26103,31,technician,single,university.degree,0.3324186451918887
22758,37,admin.,married,university.degree,0.3323782338622622
30837,40,technician,married,high.school,0.3322863060560166
26656,33,blue-collar,married,basic.4y,0.33219804814941284
25519,58,management,divorced,university.degree,0.3321895723809276
27364,44,admin.,married,university.degree,0.3319570330739187
9834,42,management,married,university.degree,0.33193884106490534
35692,37,services,married,professional.course,0.33176848206627335
15540,60,admin.,divorced,high.school,0.3316189897655423
26845,36,admin.,single,university.degree,0.3313536671470077
17402,43,technician,divorced,high.school,0.33127236452709946
33526,32,entrepreneur,married,high.school,0.3312383374140599
28291,46,blue-collar,divorced,basic.6y,0.33110807419582555
19469,30,technician,married,high.school,0.3310865368849216
29007,53,admin.,single,basic.6y,0.3309295381052072
35050,44,admin.,married,basic.9y,0.33081120520413543
14976,33,management,married,university.degree,0.33055109789076104
33527,38,admin.,divorced,university.degree,0.3305178191349978
28399,45,admin.,married,high.school,0.33044883058920077
14406,39,admin.,married,university.degree,0.3301443511207298
7465,26,admin.,single,high.school,0.33001196230875524
40006,31,technician,single,university.degree,0.32986654900657114
30817,39,services,divorced,professional.course,0.32981971041103675
20083,44,admin.,married,high.school,0.32973309368625964
14880,25,management,married,basic.6y,0.3296369454996276
32799,50,blue-collar,divorced,basic.6y,0.32960475722775867
28198,36,blue-collar,married,basic.9y,0.32952667840658856
33211,24,student,single,basic.4y,0.3294977548112106
27363,37,technician,divorced,high.school,0.329360444404841
21104,35,admin.,divorced,university.degree,0.32935312868737626
35003,45,blue-collar,single,high.school,0.32931570647921715
3587,45,admin.,divorced,university.degree,0.32927804988835374
16061,33,blue-collar,married,basic.6y,0.32918217807655636
31233,37,blue-collar,married,basic.6y,0.3290355274156515
18266,39,admin.,married,high.school,0.329026226561929
41155,31,housemaid,single,university.degree,0.32901509891877434
34640,31,admin.,single,high.school,0.3287752273494209
26265,29,student,single,high.school,0.3286503810971175
28481,24,services,single,high.school,0.32842189872979577
34081,33,admin.,divorced,university.degree,0.32823359247140277
20267,36,technician,married,high.school,0.3281616850361393
31168,31,blue-collar,married,basic.6y,0.3281318233970563
31324,32,admin.,married,high.school,0.3280216068441109
18566,28,admin.,single,university.degree,0.3279451691008975
16325,23,management,single,university.degree,0.3277220517536257
28915,34,entrepreneur,married,university.degree,0.3275392948707716
25131,43,entrepreneur,married,professional.course,0.32744782964425506
15263,25,services,single,basic.6y,0.32744212887739155
20570,57,admin.,married,university.degree,0.3272861150362194
19246,34,admin.,married,university.degree,0.32709129475103815
24948,33,technician,single,university.degree,0.3270694341233768
15421,57,retired,single,university.degree,0.3270016810492999
15341,27,admin.,married,university.degree,0.32647038370239523
16411,30,technician,married,basic.9y,0.32612464176022643
14473,25,technician,single,professional.course,0.32584567919222446
13628,39,blue-collar,married,basic.6y,0.32568444485685843
34468,24,self-employed,single,university.degree,0.3255874356362133
20178,50,management,married,university.degree,0.3255298509875854
30781,33,services,married,professional.course,0.3255254464417455
24939,39,entrepreneur,married,university.degree,0.3254608353090411
25434,29,admin.,single,university.degree,0.32542916279452755
25504,35,self-employed,single,university.degree,0.3251929147477322
40863,30,self-employed,single,basic.9y,0.325179082414836
28468,35,blue-collar,married,basic.9y,0.3251447354843394
5986,34,blue-collar,married,basic.9y,0.32497253441634305
35779,25,blue-collar,single,basic.9y,0.32493005728657587
12873,34,technician,single,university.degree,0.32485838041708354
13309,29,admin.,married,university.degree,0.3247606714912725
31427,33,services,married,high.school,0.3245977903067873
26168,35,housemaid,single,basic.4y,0.32449052045335924
29910,41,blue-collar,married,professional.course,0.3244642586854052
27986,40,blue-collar,single,basic.9y,0.32435377805288995
14897,43,blue-collar,single,basic.6y,0.3243084131222516
34354,27,blue-collar,married,basic.9y,0.3239355133166245
29157,34,entrepreneur,married,university.degree,0.3238690204353326
35652,39,technician,married,professional.course,0.3238065015900101
26283,36,admin.,single,university.degree,0.32365362619999405
14042,28,admin.,single,university.degree,0.32364474712376023
33496,40,services,single,high.school,0.3236094648886441
20485,42,self-employed,married,university.degree,0.3234082545802343
17994,25,services,single,high.school,0.3234066706031016
35247,30,blue-collar,married,professional.course,0.3233827277624814
30741,31,services,single,basic.9y,0.32316402460491744
34850,32,blue-collar,married,basic.4y,0.3231397997087923
18165,34,self-employed,single,university.degree,0.32312324862449127
18174,34,self-employed,single,university.degree,0.32312324862449127
35738,44,unemployed,married,basic.9y,0.3228738328632281
35319,47,technician,divorced,university.degree,0.32286957368072977
35273,27,admin.,married,basic.6y,0.32277565614304266
19150,50,self-employed,married,basic.4y,0.32264304400191185
26886,37,management,married,unknown,0.32255470324617114
14866,21,admin.,single,high.school,0.3224921166863222
28465,46,blue-collar,divorced,basic.9y,0.32235909953095576
17822,35,admin.,married,professional.course,0.32232666023498224
17159,51,blue-collar,married,basic.4y,0.3221540109716313
14644,33,services,married,high.school,0.322080612028304
33544,32,technician,single,high.school,0.3218826111150659
28095,36,blue-collar,married,basic.9y,0.3218559721246546
32617,32,self-employed,single,university.degree,0.32163017378067305
22409,37,self-employed,married,basic.9y,0.32153717675894883
12818,33,services,married,high.school,0.3214695569664997
32826,39,blue-collar,single,basic.9y,0.32146853033429656
32682,39,blue-collar,single,basic.9y,0.32146853033429656
21202,29,admin.,married,high.school,0.32144027986476564
34510,33,services,single,high.school,0.32140925059669945
26747,49,unemployed,unknown,high.school,0.3213209304589107
12849,30,admin.,single,high.school,0.32126132736324065
28049,50,self-employed,single,basic.9y,0.3212093628194805
29946,39,blue-collar,married,basic.4y,0.3210987513223528
32550,28,unemployed,married,basic.9y,0.32101030190504715
19638,41,self-employed,married,university.degree,0.32096650322229714
35673,32,management,single,university.degree,0.3208717125740295
28501,46,blue-collar,divorced,basic.9y,0.32078613291950325
33217,59,blue-collar,married,basic.9y,0.3206885697488081
34650,33,admin.,single,university.degree,0.3206353736930811
27197,41,admin.,divorced,high.school,0.32056222391437905
20191,29,admin.,married,university.degree,0.3204435279201671
29817,42,services,married,university.degree,0.3204147192597893
29143,33,blue-collar,single,basic.9y,0.3203602774210463
14537,34,management,divorced,university.degree,0.3203299826339889
27040,32,self-employed,married,university.degree,0.3202928725414197
28515,45,admin.,single,basic.9y,0.3202513382031578
33513,33,blue-collar,single,basic.4y,0.3202213027967401
15391,26,blue-collar,single,high.school,0.32011895337307805
17424,59,retired,married,basic.9y,0.32008179899327865
11983,34,technician,married,professional.course,0.32007297900195625
10961,29,entrepreneur,single,professional.course,0.3200227561525505
20206,39,management,married,university.degree,0.3200116449573825
18041,23,services,married,high.school,0.3200002971645249
24066,30,admin.,married,university.degree,0.319962184858935
32388,51,management,married,university.degree,0.3198788176907158
13493,26,admin.,single,high.school,0.31970549006192095
14183,35,technician,single,professional.course,0.31966705311339194
16420,30,admin.,single,high.school,0.31966368673298445
34148,27,technician,single,professional.course,0.3196462552877178
15144,32,admin.,single,university.degree,0.31952907314840456
